Бренд;Название;Цена после скидки;Цена до скидки;Рейтинг;Оценки;Артикул;Ссылка
A4TECH;Клавиатура Bloody B135N USB Multimedia for gamer;2432,0;3289,0;5,0;6;198348340;https://www.wildberries.ru/catalog/198348340/detail.aspx?targetUrl=SP
Logitech;Игровая клавиатура механическая для пк G613 EU;9476,0;25203,0;5,0;172;205447186;https://www.wildberries.ru/catalog/205447186/detail.aspx?targetUrl=SP
;Игровая Клавиатура механическая с подсветкой;1404,0;1699,0;5,0;1;305907363;https://www.wildberries.ru/catalog/305907363/detail.aspx?targetUrl=SP
TOPWAY;Клавиатура механическая и мышь для компьютера, проводная;3045,0;8750,0;5,0;4;312683859;https://www.wildberries.ru/catalog/312683859/detail.aspx?targetUrl=SP
;игровая клавиатура механическая с подсветкой;1478,0;1699,0;0,0;2;309264150;https://www.wildberries.ru/catalog/309264150/detail.aspx?targetUrl=SP
LOGITECH;Клавиатура игровая G915 LIGHTSPEED RGB GL Tactile;30392,0;37990,0;0,0;0;258314706;https://www.wildberries.ru/catalog/258314706/detail.aspx?targetUrl=SP
SmartBuy;Проводная игровая клавиатура для компьютера;2433,0;3040,0;4,9;44;151709193;https://www.wildberries.ru/catalog/151709193/detail.aspx?targetUrl=SP
AULA;Клавиатура F75 механическая с русской раскладкой;6664,0;24500,0;4,9;53;273737168;https://www.wildberries.ru/catalog/273737168/detail.aspx?targetUrl=SP
Verzu Electro;Клавиатура механическая беспроводная Wolf K68;4968,0;6490,0;5,0;3;160116087;https://www.wildberries.ru/catalog/160116087/detail.aspx?targetUrl=SP
PS and PN;Игровая клавиатура круглые клавиши русская раскладка;2131,0;3500,0;4,8;104;218499716;https://www.wildberries.ru/catalog/218499716/detail.aspx?targetUrl=SP
HIPER;Игровая клавиатура MKB-12;2847,0;3199,0;0,0;0;270349052;https://www.wildberries.ru/catalog/270349052/detail.aspx?targetUrl=SP
ThundeRobot;Игровая клавиатура K87R Sage Green (JT00FH000RU);4399,0;4399,0;0,0;0;348690618;https://www.wildberries.ru/catalog/348690618/detail.aspx?targetUrl=SP
JETACCESS;Клавиатура PANTEON T3 PRO BS HS RGB 41;2520,0;4500,0;4,9;700;181944118;https://www.wildberries.ru/catalog/181944118/detail.aspx?targetUrl=SP
;Многофункциональная игровая клавиатура K-16;3024,0;5432,0;0,0;0;349497777;https://www.wildberries.ru/catalog/349497777/detail.aspx?targetUrl=SP
Defender;Игровая клавиатура и мышь Aura + ковер;1008,0;2520,0;4,8;10906;30165108;https://www.wildberries.ru/catalog/30165108/detail.aspx?targetUrl=SP
;кейкапы для механической клавиатуры розовые;409,0;1191,0;4,8;428;221335378;https://www.wildberries.ru/catalog/221335378/detail.aspx?targetUrl=SP
FURYCUBE;X87 черный свет клавиатура механическая для компьютер 80%;2261,0;8833,0;4,9;782;250132563;https://www.wildberries.ru/catalog/250132563/detail.aspx?targetUrl=SP
GravaStar;Игровая беспроводная клавиатура K1 LITE RGB;12691,0;17790,0;0,0;1;317656101;https://www.wildberries.ru/catalog/317656101/detail.aspx?targetUrl=SP
JETACCESS;Механическая клавиатура PANTEON T9 PRO BS;3120,0;6000,0;4,4;1718;146735503;https://www.wildberries.ru/catalog/146735503/detail.aspx?targetUrl=SP
FURYCUBE;игровая механическая клавиатура для компьютера полный размер;2912,0;6500,0;5,0;15;239570109;https://www.wildberries.ru/catalog/239570109/detail.aspx?targetUrl=SP
Acer;Игровая клавиатура проводная Механическая клавиатура;5211,0;5990,0;0,0;0;342843111;https://www.wildberries.ru/catalog/342843111/detail.aspx?targetUrl=SP
Qumo;Игровая клавиатура и мышь + коврик Axe Strike;1842,0;4073,0;4,7;152;190553975;https://www.wildberries.ru/catalog/190553975/detail.aspx?targetUrl=SP
PC STAR;Проводная игровая клавиатура RGB, черная;680,0;899,0;5,0;13;338470046;https://www.wildberries.ru/catalog/338470046/detail.aspx?targetUrl=SP
NAKATOMI;Игровая клавиатура для компьютера RGB;918,0;1759,0;5,0;5;297415864;https://www.wildberries.ru/catalog/297415864/detail.aspx?targetUrl=SP
;Shark Attack Клавиатура механическая игровая RGB (75%);4712,0;9500,0;0,0;2;338257775;https://www.wildberries.ru/catalog/338257775/detail.aspx?targetUrl=SP
Jedel;Механическая игровая клавиатура;4130,0;7483,0;0,0;6;182862522;https://www.wildberries.ru/catalog/182862522/detail.aspx?targetUrl=SP
Defender;Проводная клавиатура Atom HB-546 Б;519,0;1298,0;4,9;956;165770793;https://www.wildberries.ru/catalog/165770793/detail.aspx?targetUrl=SP
a4tech;Клавиатура Bloody S98 (s98 black);5600,0;7000,0;5,0;158;189605624;https://www.wildberries.ru/catalog/189605624/detail.aspx?targetUrl=SP
AJAZZ;Клавиатура механическая AK980 Русская раскладка;6081,0;6990,0;5,0;384;306076847;https://www.wildberries.ru/catalog/306076847/detail.aspx?targetUrl=SP
Redragon;Механическая клавиатура Fizz RT;6172,0;15430,0;0,0;15125;279521435;https://www.wildberries.ru/catalog/279521435/detail.aspx?targetUrl=SP
OKLICK;Компьютерная клавиатура K953X, черно-серая;3073,0;4629,0;5,0;46;198416261;https://www.wildberries.ru/catalog/198416261/detail.aspx?targetUrl=SP
Dareu;Клавиатура механическая игровая для компьютера проводная;1913,0;2392,0;5,0;524;323110254;https://www.wildberries.ru/catalog/323110254/detail.aspx?targetUrl=SP
SteelSeries;Клавиатура проводная, игровая USB, черная;23784,0;55794,0;0,0;0;264685860;https://www.wildberries.ru/catalog/264685860/detail.aspx?targetUrl=SP
Jedel;Игровая клавиатура для компьютера механическая;2200,0;11000,0;5,0;1;271487878;https://www.wildberries.ru/catalog/271487878/detail.aspx?targetUrl=SP
JETACCESS;PANTEON M2 BW Red-Black (155) беспроводная клавиатура;2832,0;6000,0;5,0;10;311565229;https://www.wildberries.ru/catalog/311565229/detail.aspx?targetUrl=SP
Jedel;Игровая клавиатура с RGB подсветкой K502;1090,0;2000,0;5,0;4;206320633;https://www.wildberries.ru/catalog/206320633/detail.aspx?targetUrl=SP
Dialog;Игровая клавиатура с подсветкой;1099,0;2072,0;4,9;217;215241851;https://www.wildberries.ru/catalog/215241851/detail.aspx?targetUrl=SP
Red square;Игровая клавиатура Keyrox TKL Hanami RSQ-20038;5999,0;5999,0;4,7;15;211464388;https://www.wildberries.ru/catalog/211464388/detail.aspx?targetUrl=SP
Zifriend;Клавиатура механическая игровая с подсветкой G87;2801,0;8050,0;0,0;4;275456047;https://www.wildberries.ru/catalog/275456047/detail.aspx?targetUrl=SP
HAMZINN;Игровой комплект клавиатура и мышь;2170,0;3838,0;0,0;16;242014469;https://www.wildberries.ru/catalog/242014469/detail.aspx?targetUrl=SP
AULA;Клавиатура игровая беспроводная F75 фиолетовый градиент;5040,0;10000,0;5,0;740;293218307;https://www.wildberries.ru/catalog/293218307/detail.aspx?targetUrl=SP
;Клавиатура проводная QUB GAMING Русская раскладка черный;382,0;849,0;5,0;3;340134850;https://www.wildberries.ru/catalog/340134850/detail.aspx?targetUrl=SP
денди;Клавиатура игровая с подсветкой;2523,0;5000,0;5,0;4;262218705;https://www.wildberries.ru/catalog/262218705/detail.aspx?targetUrl=SP
Red square;Игровая клавиатура Keyrox TKL Fireworks RSQ-20037;5999,0;5999,0;0,0;0;273473577;https://www.wildberries.ru/catalog/273473577/detail.aspx?targetUrl=SP
Redragon;Игровая механическая клавиатура Apas;3653,0;4999,0;5,0;13;247915224;https://www.wildberries.ru/catalog/247915224/detail.aspx?targetUrl=SP
SmartBuy;Клавиатура мультимедийная, игровая 320 RUSH Nucleus, USB;499,0;1595,0;0,0;1;226061619;https://www.wildberries.ru/catalog/226061619/detail.aspx?targetUrl=SP
CyberLynx;AG61 мини механическая клавиатура для компьютера;1744,0;3575,0;4,3;179;274639595;https://www.wildberries.ru/catalog/274639595/detail.aspx?targetUrl=SP
Sven;Проводная игровая клавиатура с подсветкой KB-G8000;719,0;1798,0;4,8;6224;71801605;https://www.wildberries.ru/catalog/71801605/detail.aspx?targetUrl=SP
ThundeRobot;Игровая клавиатура K87R Sage Green (JT00FH000RU);4399,0;4399,0;0,0;0;262999199;https://www.wildberries.ru/catalog/262999199/detail.aspx?targetUrl=SP
BLOODY;Клавиатура игровая B135N;2338,0;3360,0;0,0;0;263252223;https://www.wildberries.ru/catalog/263252223/detail.aspx?targetUrl=SP
Nakatomi;Игровая клавиатура с металлическим корпусом;1933,0;3899,0;5,0;47;190707989;https://www.wildberries.ru/catalog/190707989/detail.aspx?targetUrl=SP
Razer;Игровая клавиатура Ornata V3 (RZ03-04460800-R3R1);6999,0;6999,0;0,0;0;275216864;https://www.wildberries.ru/catalog/275216864/detail.aspx?targetUrl=SP
ImbaXLG;Клавиатура механическая 75% игровая Langtu LT75;6204,0;16500,0;5,0;304;321755219;https://www.wildberries.ru/catalog/321755219/detail.aspx?targetUrl=SP
VOROTEX;Клавиатура игровая проводная K940 Outemu Brown;4249,0;5550,0;4,8;70;197438639;https://www.wildberries.ru/catalog/197438639/detail.aspx?targetUrl=SP
NAKATOMI;Игровая клавиатура с подсветкой и металлическим корпусом;1218,0;10000,0;0,0;0;316452288;https://www.wildberries.ru/catalog/316452288/detail.aspx?targetUrl=SP
a4tech;Клавиатура Bloody S510N;3419,0;4499,0;4,9;312;105135130;https://www.wildberries.ru/catalog/105135130/detail.aspx?targetUrl=SP
ARDOR GAMING;Клавиатура проводная механическая Blade;6591,0;13530,0;4,8;71;227642682;https://www.wildberries.ru/catalog/227642682/detail.aspx?targetUrl=SP
Qumo;Игровая клавиатура и мышь + коврик Dominator;1772,0;3918,0;4,8;80;190553977;https://www.wildberries.ru/catalog/190553977/detail.aspx?targetUrl=SP
Samoa Click;Клавиатура для компьютера механическая игровая проводная;3354,0;5990,0;0,0;0;283441254;https://www.wildberries.ru/catalog/283441254/detail.aspx?targetUrl=SP
ARDOR GAMING;Клавиатура проводная GAMING Blade PRO;5963,0;12240,0;5,0;71;227642630;https://www.wildberries.ru/catalog/227642630/detail.aspx?targetUrl=SP
Nakatomi;Игровая клавиатура с подсветкой и мультимедиа;1180,0;2299,0;4,8;8;190707987;https://www.wildberries.ru/catalog/190707987/detail.aspx?targetUrl=SP
Redragon;Клавиатура механическая игровая Ryze Melt-Gold switch;4199,0;10498,0;0,0;11094;304369201;https://www.wildberries.ru/catalog/304369201/detail.aspx?targetUrl=SP
RED-SQUARE;Игровая клавиатура Keyrox TKL RSQ-20030;7220,0;11690,0;5,0;5;165039887;https://www.wildberries.ru/catalog/165039887/detail.aspx?targetUrl=SP
AJAZZ;Клавиатура механическая AK820, Русская раскладка;5054,0;5810,0;5,0;384;274983488;https://www.wildberries.ru/catalog/274983488/detail.aspx?targetUrl=SP
APEX;Клавиатура механическая беспроводная AK820 PRO;4608,0;9000,0;4,8;269;244213681;https://www.wildberries.ru/catalog/244213681/detail.aspx?targetUrl=SP
ARDOR GAMING;Клавиатура проводная GAMING Blade PRO;5963,0;12240,0;0,0;71;227642599;https://www.wildberries.ru/catalog/227642599/detail.aspx?targetUrl=SP
Ajazz;AK650 Игровая клавиатура механическая;5201,0;8190,0;0,0;58;287100328;https://www.wildberries.ru/catalog/287100328/detail.aspx?targetUrl=SP
JETACCESS;Игровая мембранная TKL (65%) Клавиатура PANTEON M2 (06);1920,0;3000,0;4,7;2707;181445502;https://www.wildberries.ru/catalog/181445502/detail.aspx?targetUrl=SP
Toxic Ant;Клавиатура механическая 95% с подсветкой проводная;4640,0;5499,0;0,0;35;314440723;https://www.wildberries.ru/catalog/314440723/detail.aspx?targetUrl=SP
VOROTEX;Клавиатура игровая проводная K940 Outemu Red Switch;4249,0;5550,0;4,9;70;167298975;https://www.wildberries.ru/catalog/167298975/detail.aspx?targetUrl=SP
Qumo;Игровая клавиатура и мышь + коврик Mystic;1737,0;3840,0;4,9;36;190553972;https://www.wildberries.ru/catalog/190553972/detail.aspx?targetUrl=SP
JETACCESS;Механическая клавиатура PANTEON T3 RS HS RB (46);1980,0;4500,0;4,8;692;181931484;https://www.wildberries.ru/catalog/181931484/detail.aspx?targetUrl=SP
MakSIMA;Игровая клавиатура с подсветкой для компьютера;808,0;1119,0;4,7;116;236892285;https://www.wildberries.ru/catalog/236892285/detail.aspx?targetUrl=SP
Zone 51;Клавиатура игровая CITRIN;6472,0;8990,0;4,6;98;222064788;https://www.wildberries.ru/catalog/222064788/detail.aspx?targetUrl=SP
Nevermor;Игровая механическая клавиатура СK101 Red Switch;3740,0;4299,0;0,0;14;236578441;https://www.wildberries.ru/catalog/236578441/detail.aspx?targetUrl=SP
Sven;Игровая мембранная клавиатура с подсветкой KB-G7400;1039,0;2598,0;4,7;3106;72785451;https://www.wildberries.ru/catalog/72785451/detail.aspx?targetUrl=SP
Dialog;Игровая клавиатура с подсветкой;1099,0;2072,0;5,0;217;260404955;https://www.wildberries.ru/catalog/260404955/detail.aspx?targetUrl=SP
HIPER;Игровая клавиатура MKB-12;3199,0;3199,0;0,0;0;197751157;https://www.wildberries.ru/catalog/197751157/detail.aspx?targetUrl=SP
AULA;Игровая клавиатура 3в1 F87 белый зеленый;6071,0;9986,0;0,0;0;242690536;https://www.wildberries.ru/catalog/242690536/detail.aspx?targetUrl=SP
;Клавиатура AULA F75 механическая с русской раскладкой;6899,0;11200,0;4,7;1464;257237276;https://www.wildberries.ru/catalog/257237276/detail.aspx?targetUrl=SP
Red square;Игровая клавиатура Keyrox TKL Hyperion RSQ-20039;4437,0;5100,0;5,0;36;271402561;https://www.wildberries.ru/catalog/271402561/detail.aspx?targetUrl=SP
defender;Клавиатура для компьютера проводная;569,0;1249,0;4,8;214;267833791;https://www.wildberries.ru/catalog/267833791/detail.aspx?targetUrl=SP
Darmoshark;Игрoвая мехaническая клавиатура TOP98 Black, проводная;6854,0;10200,0;0,0;0;316178650;https://www.wildberries.ru/catalog/316178650/detail.aspx?targetUrl=SP
МосХозТорг;Игровой комплект клавиатура и мышь конвертер для телефона;2027,0;4970,0;4,4;152;211780247;https://www.wildberries.ru/catalog/211780247/detail.aspx?targetUrl=SP
ENVONIX;Клавиатура механическая Magnetar;3882,0;18667,0;5,0;5422;247140793;https://www.wildberries.ru/catalog/247140793/detail.aspx?targetUrl=SP
VOROTEX;Клавиатура игровая проводная P61 Red Switch;2058,0;2390,0;4,5;46;200241870;https://www.wildberries.ru/catalog/200241870/detail.aspx?targetUrl=SP
Клавиатура игровая механическая K30 USB;Игровая клавиатура с радужной подсветкой;2022,0;3200,0;0,0;0;99131797;https://www.wildberries.ru/catalog/99131797/detail.aspx?targetUrl=SP
MMAD;Клавиатура игровая с подсветкой набор;3101,0;25467,0;5,0;1;270030189;https://www.wildberries.ru/catalog/270030189/detail.aspx?targetUrl=SP
HP Inc.;Клавиатура игровая Alloy Origins 60, черная;6016,0;7520,0;0,0;0;241925992;https://www.wildberries.ru/catalog/241925992/detail.aspx?targetUrl=SP
;Игровая клавиатура механическая 60%;1478,0;1699,0;5,0;21;304401764;https://www.wildberries.ru/catalog/304401764/detail.aspx?targetUrl=SP
WiseBOT;Механическая клавиатура GE68 MAX, RGB, HOTSWAP;3387,0;5990,0;0,0;1820;327925058;https://www.wildberries.ru/catalog/327925058/detail.aspx?targetUrl=SP
A4TECH;Клавиатура Bloody S520N механическая белый USB for gamer LED;4480,0;5600,0;0,0;0;338385220;https://www.wildberries.ru/catalog/338385220/detail.aspx?targetUrl=SP
JETACCESS;Механическая клавиатура PANTEON T2 PRO BS Black 91;2744,0;7000,0;4,2;958;231554775;https://www.wildberries.ru/catalog/231554775/detail.aspx?targetUrl=SP
SteelSeries;Клавиатура проводная игровая, механическая 106 клавиш, USB;33823,0;80994,0;0,0;0;236925246;https://www.wildberries.ru/catalog/236925246/detail.aspx?targetUrl=SP
A4TECH;Игровая клавиатура Bloody B975;6875,0;9297,0;4,0;1;181358399;https://www.wildberries.ru/catalog/181358399/detail.aspx?targetUrl=SP
ElEMENT;Клавиатура с подсветкой игровая механическая;2489,0;8190,0;4,8;57;280393145;https://www.wildberries.ru/catalog/280393145/detail.aspx?targetUrl=SP
XiviDefender;Клавиатура игровая DEFENDER Blitz GK-240L RU;2151,0;2603,0;0,0;0;222399805;https://www.wildberries.ru/catalog/222399805/detail.aspx?targetUrl=SP
SmartBuy;Клавиатура беспроводная мультимедийная;823,0;2100,0;4,6;93;212955039;https://www.wildberries.ru/catalog/212955039/detail.aspx?targetUrl=SP
Dark Project;Клавиатура игровая Дарк Проджект Zeno White CM81;11518,0;12990,0;5,0;40;288776116;https://www.wildberries.ru/catalog/288776116/detail.aspx?targetUrl=SP
Ilyakrass_shop;Игровая клавиатура HIPER;2436,0;10000,0;5,0;2;206007633;https://www.wildberries.ru/catalog/206007633/detail.aspx?targetUrl=SP
CyberLynx;TK61 Клавиатура механическая игровая Функция Anti-Ghost;2000,0;5000,0;0,0;23;332402967;https://www.wildberries.ru/catalog/332402967/detail.aspx?targetUrl=SP
Dexp;Клавиатура проводная Omni Игровая;3776,0;9646,0;0,0;11;300844432;https://www.wildberries.ru/catalog/300844432/detail.aspx?targetUrl=SP
;Клавиатура AULA F75 механическая беспроводная;6432,0;12000,0;4,9;283;259214775;https://www.wildberries.ru/catalog/259214775/detail.aspx?targetUrl=SP
BY;Игровая клавиатура проводная механическая Scutum;3095,0;3869,0;5,0;2;259692184;https://www.wildberries.ru/catalog/259692184/detail.aspx?targetUrl=SP
Defender;Клавиатура для компьютера проводная Symbol;414,0;1036,0;5,0;12427;303922129;https://www.wildberries.ru/catalog/303922129/detail.aspx?targetUrl=SP
AJAZZ;Клавиатура механическая AK820 Русская раскладка;5054,0;5810,0;5,0;181;321876372;https://www.wildberries.ru/catalog/321876372/detail.aspx?targetUrl=SP
ThundeRobot;Игровая клавиатура KG8104R (JM03NNE03RU);3559,0;3999,0;0,0;0;334998954;https://www.wildberries.ru/catalog/334998954/detail.aspx?targetUrl=SP
Kzzi;Механическая клавиатура K75 PRO Mousse;7202,0;16986,0;4,8;1159;188086301;https://www.wildberries.ru/catalog/188086301/detail.aspx?targetUrl=SP
DEXP;Клавиатура проводная игровая, мембранная 110 клавиш, USB;6651,0;10194,0;0,0;0;264685913;https://www.wildberries.ru/catalog/264685913/detail.aspx?targetUrl=SP
HYPERX;Клавиатура проводная игровая с подсветкой RGB;15470,0;46794,0;0,0;0;268586817;https://www.wildberries.ru/catalog/268586817/detail.aspx?targetUrl=SP
Red square;Игровая клавиатура Keyrox TKL Fireworks RSQ-20037;4428,0;5090,0;4,7;36;251037823;https://www.wildberries.ru/catalog/251037823/detail.aspx?targetUrl=SP
GENIUS;Клавиатура проводная для компьютера мембранная;778,0;1474,0;5,0;69;234903561;https://www.wildberries.ru/catalog/234903561/detail.aspx?targetUrl=SP
Razer;Игровая клавиатура Cynosa V2 (RZ03-03400700-R3R1);5046,0;12890,0;4,6;26;164933184;https://www.wildberries.ru/catalog/164933184/detail.aspx?targetUrl=SP
BLOODY;Игровая мембранная клавиатура B318;4336,0;6230,0;0,0;0;287707696;https://www.wildberries.ru/catalog/287707696/detail.aspx?targetUrl=SP
RED-SQUARE;Игровая клавиатура Keyrox TKL RSQ-20030;7557,0;12590,0;5,0;2;165142742;https://www.wildberries.ru/catalog/165142742/detail.aspx?targetUrl=SP
Red square;Игровая клавиатура Keyrox TKL Hyperion RSQ-20039;5999,0;5999,0;0,0;0;273473536;https://www.wildberries.ru/catalog/273473536/detail.aspx?targetUrl=SP
JETACCESS;Игровая механическая клавиатура PANTEON T3 PRO CS HS RGB 39;2736,0;4500,0;4,9;700;181946279;https://www.wildberries.ru/catalog/181946279/detail.aspx?targetUrl=SP
HyperX;Игровая клавиатура Alloy Origins 60;9863,0;16922,0;0,0;0;165042033;https://www.wildberries.ru/catalog/165042033/detail.aspx?targetUrl=SP
JETACCESS;Механическая клавиатура PANTEON T20 PRO CS HS (51);3432,0;6500,0;4,8;2524;192838503;https://www.wildberries.ru/catalog/192838503/detail.aspx?targetUrl=SP
Aigo;Клавиатура беспроводная A100 Yellow Switch чёрный серый;3657,0;4290,0;0,0;7;250465169;https://www.wildberries.ru/catalog/250465169/detail.aspx?targetUrl=SP
Dexp;Клавиатура+мышь беспроводная Pink Cats;2600,0;5640,0;4,9;299;231897944;https://www.wildberries.ru/catalog/231897944/detail.aspx?targetUrl=SP
WiseBOT;Механическая клавиатура GE68 MAX, RGB, HOTSWAP;3283,0;5990,0;5,0;1820;327928117;https://www.wildberries.ru/catalog/327928117/detail.aspx?targetUrl=SP
Trust;Игровая клавиатура GXT 830-RW Avonn 22511;1344,0;2435,0;0,0;0;110265000;https://www.wildberries.ru/catalog/110265000/detail.aspx?targetUrl=SP
LOGITECH;Игровая клавиатура G G815 920-009007;18269,0;25609,0;0,0;0;238127182;https://www.wildberries.ru/catalog/238127182/detail.aspx?targetUrl=SP
WiseBOT;Механическая клавиатура GE87 MAX, RGB, HOTSWAP;3770,0;6990,0;0,0;1820;327662502;https://www.wildberries.ru/catalog/327662502/detail.aspx?targetUrl=SP
SaFari_Shop;Набор Клавиатура и мышь игровая для компьютера;1793,0;5900,0;4,6;80;318515720;https://www.wildberries.ru/catalog/318515720/detail.aspx?targetUrl=SP
A4Tech;Клавиатура проводная игровая Bloody B820R;6620,0;8010,0;0,0;4;254153241;https://www.wildberries.ru/catalog/254153241/detail.aspx?targetUrl=SP
Red square;Игровая клавиатура Keyrox TKL Hanami RSQ-20038;5999,0;5999,0;0,0;0;273473562;https://www.wildberries.ru/catalog/273473562/detail.aspx?targetUrl=SP
GENIUS;Клавиатура игровая с подстветкой для компьютера;1861,0;3526,0;5,0;3;203129847;https://www.wildberries.ru/catalog/203129847/detail.aspx?targetUrl=SP
ONIKUMA;Клавиатура игровая с подсветкой G32;1670,0;4000,0;5,0;25;262122665;https://www.wildberries.ru/catalog/262122665/detail.aspx?targetUrl=SP
ОКЛИК;Игровая клавиатура 715G;2176,0;2943,0;5,0;3;182336720;https://www.wildberries.ru/catalog/182336720/detail.aspx?targetUrl=SP
XiviRedragon;Клавиатура проводная игровая Ryze;2995,0;3624,0;5,0;10;254156572;https://www.wildberries.ru/catalog/254156572/detail.aspx?targetUrl=SP
ElEMENT;Клавиатура с подсветкой игровая механическая;2547,0;7705,0;4,8;57;280393147;https://www.wildberries.ru/catalog/280393147/detail.aspx?targetUrl=SP
MOBShop;Клавиатура беспроводная Bluetooth;879,0;2199,0;4,4;510;240200376;https://www.wildberries.ru/catalog/240200376/detail.aspx?targetUrl=SP
Edifier;Клавиатура игровая G4K c RGB подсветкой;10290,0;13290,0;0,0;0;205525408;https://www.wildberries.ru/catalog/205525408/detail.aspx?targetUrl=SP
Nevermor;Клавиатура проводная Bluetooth BK67 Red Switch, желтый;4001,0;4599,0;5,0;18;236663588;https://www.wildberries.ru/catalog/236663588/detail.aspx?targetUrl=SP
Asus;Клавиатура для X55A, K53, A52;623,0;1887,0;4,8;145;177125590;https://www.wildberries.ru/catalog/177125590/detail.aspx?targetUrl=SP
ImbaXLG;Клавиатура механическая игровая 75% Langtu GK85;3620,0;9050,0;5,0;304;321714305;https://www.wildberries.ru/catalog/321714305/detail.aspx?targetUrl=SP
JETACCESS;Мембранная TKL (65%) Клавиатура PANTEON M2 (10);1560,0;3000,0;4,5;2707;181447512;https://www.wildberries.ru/catalog/181447512/detail.aspx?targetUrl=SP
HIPER;Игровая клавиатура KGM5X Berserk;1254,0;1568,0;0,0;0;282185965;https://www.wildberries.ru/catalog/282185965/detail.aspx?targetUrl=SP
defender;Игровая клавиатура и мышь + ковер Tark;1109,0;1874,0;4,7;261;276079299;https://www.wildberries.ru/catalog/276079299/detail.aspx?targetUrl=SP
Dark Project;Клавиатура игровая Дарк Проджект CM81 Zeno White;8256,0;18980,0;4,9;352;262753311;https://www.wildberries.ru/catalog/262753311/detail.aspx?targetUrl=SP
;Клавиатура Cidoo qk61 V2 механическая беспроводная;7140,0;10500,0;5,0;92;291222642;https://www.wildberries.ru/catalog/291222642/detail.aspx?targetUrl=SP
Red square;Игровая клавиатура Keyrox TKL Voyager RSQ-20046;4799,0;5999,0;0,0;0;357402107;https://www.wildberries.ru/catalog/357402107/detail.aspx?targetUrl=SP
A4Tech;Клавиатура проводная игровая Bloody B314;3822,0;4625,0;5,0;4;254153236;https://www.wildberries.ru/catalog/254153236/detail.aspx?targetUrl=SP
RITMIX;Игровая клавиатура с подсветкой RKB-200BL Black черная;1315,0;2349,0;4,3;7;10712470;https://www.wildberries.ru/catalog/10712470/detail.aspx?targetUrl=SP
Paranoid;Клавиатура механическая игровая (60%) Phobia;1584,0;3300,0;4,7;514;160300215;https://www.wildberries.ru/catalog/160300215/detail.aspx?targetUrl=SP
ARDOR GAMING;Клавиатура механическая Blade PRO Подсветка;6760,0;14390,0;4,6;85;141969171;https://www.wildberries.ru/catalog/141969171/detail.aspx?targetUrl=SP
ThundeRobot;Игровая клавиатура KL5087R (JM03NPE03RU);5339,0;5999,0;0,0;0;334999033;https://www.wildberries.ru/catalog/334999033/detail.aspx?targetUrl=SP
Red square;Клавиатура игровая Keyrox TKL Hanami;6177,0;7890,0;5,0;61;211881291;https://www.wildberries.ru/catalog/211881291/detail.aspx?targetUrl=SP
asus;Игровая клавиатура для игр с подсветкой;1475,0;4499,0;0,0;0;253814618;https://www.wildberries.ru/catalog/253814618/detail.aspx?targetUrl=SP
JETACCESS;Механическая игровая клавиатура TKL (60%) PANTEON T3 СS;1764,0;4500,0;4,8;765;65178608;https://www.wildberries.ru/catalog/65178608/detail.aspx?targetUrl=SP
DIALOG;Мультимедийная игровая клавиатура RGB;1000,0;1666,0;5,0;1;270931816;https://www.wildberries.ru/catalog/270931816/detail.aspx?targetUrl=SP
DIALOG;Клавиатура проводная игровая KGK-45U Gan-Kata с подсветкой;1433,0;1735,0;5,0;2;241165130;https://www.wildberries.ru/catalog/241165130/detail.aspx?targetUrl=SP
Logitech;Беспроводная клавиатура игровая для компьютера K580 Ru мини;4547,0;10454,0;4,8;172;169726586;https://www.wildberries.ru/catalog/169726586/detail.aspx?targetUrl=SP
Октарин;Клавиатура механическая игровая с подсветкой XUNFOX K80;1766,0;4800,0;4,7;1117;177353409;https://www.wildberries.ru/catalog/177353409/detail.aspx?targetUrl=SP
;Shark Attack Клавиатура механическая игровая RGB (75%);4788,0;9500,0;0,0;2;338257776;https://www.wildberries.ru/catalog/338257776/detail.aspx?targetUrl=SP
VOROTEX;Игровая программируемая клавиатура K06 Knob Red Switch;2144,0;2490,0;4,1;233;200241876;https://www.wildberries.ru/catalog/200241876/detail.aspx?targetUrl=SP
Darmoshark;Игрoвая мехaническая клавиатура TOP98 White, проводная;6854,0;10200,0;0,0;0;316178651;https://www.wildberries.ru/catalog/316178651/detail.aspx?targetUrl=SP
SaFari_Shop;Набор Клавиатура и мышь игровая для компьютера;1510,0;5900,0;4,5;80;283873048;https://www.wildberries.ru/catalog/283873048/detail.aspx?targetUrl=SP
Asus;Клавиатура для ноутбука X550, Шлейф 175 мм;590,0;1787,0;4,9;38;177125623;https://www.wildberries.ru/catalog/177125623/detail.aspx?targetUrl=SP
ПУЛЬТОВИК;Механическая клавиатура для компьютера;2634,0;5399,0;5,0;5;252546345;https://www.wildberries.ru/catalog/252546345/detail.aspx?targetUrl=SP
A4TECH;Игровая клавиатура Bloody S98 Sports Navy BLMS Red Plus;6255,0;14380,0;0,0;0;341743989;https://www.wildberries.ru/catalog/341743989/detail.aspx?targetUrl=SP
;Игровая клавиатура с подсветкой для компьютера;2010,0;3722,0;5,0;9;272955954;https://www.wildberries.ru/catalog/272955954/detail.aspx?targetUrl=SP
CyberLynx;T62 механическая клавиатура;1472,0;4000,0;4,6;267;254202707;https://www.wildberries.ru/catalog/254202707/detail.aspx?targetUrl=SP
